Modulation of the electronic and magnetic properties of pyridinic N-doped graphene with Ni/Cr,"© 2023 World Scientific Publishing Europe Ltd.We have explored the interaction of Ni/Cr with pyridinic N-doped graphene and its influence on the electronic and magnetic characteristics of graphene using a density functional theory (DFT) approach. A 5 × 5 graphene supercell with a single vacancy is modeled. Initially, the concentration of nitrogen atoms is varied in the pyridinic configuration of graphene. The structures, thus obtained, are decorated with Ni/Cr atoms. For configurations without transition metals (TMs), the calculated electronic band structures show a downward shift in Fermi level that decreases as nitrogen concentration increases. Furthermore, it is found that these structures manifest metallic behavior along with some flat bands near the Fermi level. With the addition of Ni/Cr atoms, the movement of the Fermi level toward the conduction band is noticed. The opening of the bandgap at the K-point also varies slightly with the concentration of N atoms and/or the presence of TM atoms. The structures P1N-Ni and P2N-Ni transmute into semiconductors. A significant increase in the magnetic moment is found with the adsorption of the Ni/Cr atom. The analysis of spin-polarized partial density of states proves that higher magnetic moments following TM absorption are mainly on account of the Ni/Cr-3d orbitals and their hybridization with C-2p orbitals. These findings suggest that functionalizing TMs on pyridinic N (Nitrogen)-doped graphene can drastically alter their electronic and magnetic properties.",International Journal of Computational Materials Science and Engineering
Constructing a stable cobalt-nitrogen-carbon air cathode from coordinatively unsaturated zeolitic-imidazole frameworks for rechargeable zinc-air batteries,"© 2022, Tsinghua University Press.Zeolitic-imidazole frameworks (ZIFs) derivations have widely emerged as an efficient air cathode of zinc-air batteries (ZABs) due to excellent bifunctional oxygen electrocatalysis performance. However, they are not stable enough for long-term operation of rechargeable ZABs because of weak association with current collector, especially under bending conditions for flexible ZAB devices. Here, we show that by purposely designing coordinatively unsaturated ZIFs via a facile morphology regulation, which can be chemically linked on acid-treated carbon cloth, a stable Co-N-C air cathode is therefore derived where Co nanoparticles (NPs) are uniformly confined within the Co-N-C matrix on carbon cloth (Co/Co-N-C/CC). Specifically, when without being stabilized from carbon cloth, the pyrolysis of ZIFs with different unsaturated coordination levels has a negligible impact on the bifunctional oxygen-catalyzed performance. The optimal Co/Co-N-C/CC catalyst assembled ZAB possesses a large open circuit voltage of 1.415 V and a high peak power density of 163 mW·cm−2 as well as excellent cycling durability upon 630 discharge-charge cycles with 61% voltage efficiency remained, largely exceeding those of a benchmark Pt/C-IrO2 catalyst assembled ZAB. The synergy between Co NPs and active Co-N-C sites via electronic interaction induces the outstanding bifunctional oxygen-catalyzed activity and cathode performance. The present work highlights the importance of unsaturated coordination structures in ZIFs precursors for the performance of derived nanostructures in integrated electrodes. [Figure not available: see fulltext.].",Nano Research
Large-scale doping-engineering enables boron/nitrogen dual-doped porous carbon for high-performance zinc ion capacitors,"© 2022, Youke Publishing Co.,Ltd.Abstract: Zinc ion capacitors (ZICs) have drawn increasing interest in energy storage devices because of their economic benefits, high safety, and long cycling life. Nevertheless, the lack of high-performance cathodes for ZICs remains a key challenge. Here, we fabricated B, N co-doped porous carbon (BN-C) via a salt template strategy. The aqueous ZICs assembled from BN-C cathode delivered a high capacity of 190.2 mAh·g−1 and a remarkable energy density of 105.1 Wh·kg−1. Moreover, systematic characterization verifies that B/N dual-doping promotes the physical adsorption/desorption kinetics of anion and the chemical absorption/desorption kinetics of Zn2+, thus improving the electrochemical performance of ZICs. In addition, the quasi-solid-state pouch-type battery exhibited excellent electrochemical durability and mechanical flexibility, demonstrating its vast application potential as a flexible power source. Overall, this research not only presents a reasonable approach to the large-scale production of carbon cathode materials with excellent electrochemical performance but also strengthens the essential recognition of the charge storage mechanism of heteroatoms-doped carbon materials. Graphical abstract: [Figure not available: see fulltext.].",Rare Metals
Non-doping 3D porous carbon with rich intrinsic defects for efficient nonradical activation of peroxymonosulfate toward the degradation of organic pollutants,"© 2022 Elsevier B.V.Peroxymonosulfate (PMS) activation is regarded as a powerful method for the degradation of organic pollutants. Carbon materials have attracted much attention for PMS activation toward efficient nonradical oxidation process. The catalytic activity of most nanocarbon materials is usually attributed to heteroatom doping, while the contribution of intrinsic defects has been explored little. Herein, self-template method was used to synthesize porous carbon with rich intrinsic defects. The results showed that the intrinsic defects enhanced adsorption and activation of PMS. FT-IR and DFT results revealed the adsorption of PMS on the vacancy defect resulted in the elongation of the peroxy bonds, producing a higher potential of surface-bound oxidative complexes (3DPC-X-PMS*). Electron transfer from pollutants to PMS* was achieved and phenol was degraded with a kinetic constant of 1.45 min−1, higher than most reported carbon-based materials. Other pollutants including bisphenol A, sulfamethoxazole and 4-chlorophenol also can be degraded efficiently. Furthermore, it can keep original catalytic activity in complicated water matrix. The work provides a strategy to develop efficient carbon materials and contributes to the better understanding of the role of intrinsic defects for PMS activation in the degradation of organic pollutants.",Separation and Purification Technology
Generation of nanomaterials by reactive laser-synthesis in liquid,"© 2022, Science China Press and Springer-Verlag GmbH Germany, part of Springer Nature.Nanomaterials with tailored structures and surface chemistry are in high demand, as these materials play increasingly important roles in biology, catalysis, energy storage, and manufacturing. Their heightened demand has attracted attention towards the development of synthesis routes, particularly, laser-synthesis techniques. These efforts drove the refinement of laser ablation in liquid (LAL) and related methods over the past two decades and have led to the emergence of reactive laser-synthesis techniques that exploit these methods’ characteristic, non-equilibrium conditions. Reactive laser-synthesis approaches foster unique chemical reactions that enable the formation of composite products like multimetallic nanoparticles, supported nanostructures, and complex minerals. This review will examine emerging reactive laser-synthesis methods in the context of established methods like LAL. The focus will be on the chemical reactions initiated within the laser plasma, with the goal of understanding how these reactions lead to the formation of unique nanomaterials. We will provide the first systematic review of laser reaction in liquid (LRL) in the literature, and bring a focus to the chemical reaction mechanisms in LAL and reactive-LAL techniques that have not yet been emphasized in reviews. Discussion of the current challenges and future investigative opportunities into reactive laser-synthesis will impart guidance for researchers interested in designing reactive laser-synthesis approaches to novel nanomaterial production.","Science China: Physics, Mechanics and Astronomy"
Single-atom iron catalysts for biomedical applications,"© 2022 Elsevier Ltd(Fe)-based single-atom catalysts (SACs), featuring atomically dispersed Fe atom active centers, display superior catalytic activity and selectivity. These excellent catalytic properties make Fe-SACs a promising candidate for construction of high-performance nanozymes, providing ample opportunities for developing biocatalytic medicine. It is of significant importance to systematically investigate the structure-controlled synthesis, property evaluation and mass-production of Fe-SACs with high loading. The emerging experimental and theoretical progress offers robust evidence to identify structure–activity relationship, thus shedding light on catalytic mechanisms toward specific catalytic reactions. In this review, we first summarize recent progress in synthesis methods and characterization of Fe-SACs, placing an emphasis on clarifying coordination environments of isolated Fe atoms anchored on supports. Then, we highlight the unique contribution of support materials on controlling active sites, optimizing catalytic activity, selectivity and chemical stability of Fe-SACs. To appreciate the latest innovation in nanotechnology, applications of Fe-SACs for biosensing and disease treatments are also discussed. Advancing the rapidly growing studies of SACs-related nanomedicine, we outline current challenges and perspective on future development of Fe-SACs. The intrinsic physiochemical and catalytic functions of Fe-SACs can assist us in designing more efficient catalysts at an atomic level in biological milieu.",Progress in Materials Science
Modulating the d-band centers by coordination environment regulation of single-atom Ni on porous carbon fibers for overall water splitting,"© 2022 Elsevier LtdThe coordination environment of metal atoms is at the center of designing high-performance single-atom catalysts (SACs), which deserves to provide appropriate metal–support interaction. Herein, we propose a coordination environment regulation strategy to modulate the d-band center of Ni by introducing different heteroatoms, such as N, N-B, N-P, N-S, into porous carbon nanofibers (CNFs), which enables to optimize the geometrical and electronic structures of isolated Ni atoms, thus tunes the interaction between Ni center and intermediates for effective water splitting. The experimental and theoretical results indicate the d-band center of Ni atoms coupled with three N atoms and one P atom is tailored to moderate position to create favorable binding with H/O-containing intermediates, thus leading to benefitting thermodynamics and kinetics for both hydrogen and oxygen evolution. As a proof, the designed Ni-N,P/CNFs with Ni-N3-P moiety shows extraordinary overall water splitting ability, superior to other coordination configurations. Notably, the acidic hydrogen evolution reaction upon Ni-N,P/CNFs present ultralow overpotential of 38 mV to afford 10 mA cm−2 and Tafel slope of 24 mV dec−1, placed at the top of reported single-atom-based catalysts. Such concept of modulating d-band center could provide in-depth insight into the design and performance optimization of SACs.",Nano Energy
Scalable Lithiophilic/Sodiophilic Porous Buffer Layer Fabrication Enables Uniform Nucleation and Growth for Lithium/Sodium Metal Batteries,"© 2022 Wiley-VCH GmbH.Metallic lithium/sodium (Li/Na) is considered an attractive anode for future high-energy-density batteries. The root causes of preventing their applications come from uneven Li/Na nucleation and subsequent dendrite formation. Here, a cost-efficient and scalable solid-to-solid transfer method for dense buffer layer construction on Li/Na anodes is proposed, and thin lithiophilic/sodiophilic buffer layers based on natural silk fibers derived carbon (SFC) and carbon nanotubes (CNTs) composites (denoted as SFC/CNTs) are adopted, which facilitate uniform Li/Na nucleation and dendrite-free, lateral growth behavior upon recurring Li/Na plating/stripping processes. Lithiopilic/sodiophilic buffer layers enable long-term cycling stability (>250 cycles) with high Coulombic efficiency (99.2% for Li and 98.8% for Na), low polarization, and flat voltage profiles. More importantly, the cycling performance of LiFePO4|Li pouch cells is largely enhanced with a lifespan of 390 cycles. Further, using ultra-thin Li anodes (25 μm) also achieves stable LiNi1/3Mn1/3Co1/3O2|Li cells with 200 cycles under a low negative/positive ratio (1.67). Similar achievement is also realized in Na-metal batteries with negligible capacity fading for over 600 cycles in Na3V2(PO4)3|Na cells, further demonstrating that SFC/CNT buffer layer is technically viable in practical batteries. This study provides a facile strategy for fabricating dense and uniform lithiophilic/sodiophilic buffer layers for low-cost and scale-up energy storage devices.",Advanced Functional Materials
Reducing Valence States of Co Active Sites in a Single-Atom Nanozyme for Boosted Tumor Therapy,"© 2022 The Authors. Advanced Functional Materials published by Wiley-VCH GmbH.The construction of biocompatible and trackable-imaging single-atom nanozymes (SAzymes) with efficient catalytic activities is particularly desirable. Here, cobalt/titanium oxide (Co/TiO2) SAzymes are presented with cobalt atomically dispersed on nanoporous hollow TiO2 using a cation-exchange strategy. Significantly, by varying the calcination conditions, the enzyme-like activity can be enhanced tenfold. It is determined that different calcination treatments result in valence state shifts of the Co active site due to changes in the amounts of defects, which affects the catalytic kinetics. Moreover, Co/TiO2 SAzymes exhibit good intrinsic biocompatibility and excellent tolerance toward the biological medium, while the hollow structure facilitates the loading of drugs and imaging agents for image-guided chemo-chemodynamic therapy via intravenous injection. This study not only provides a paradigm shift for the preparation of biocompatible SAzymes but also presents new insights for modulating the catalytic activity of SAzymes.",Advanced Functional Materials
Modulation of Mo–Fe–C Sites Over Mesoscale Diffusion-Enhanced Hollow Sub-Micro Reactors Toward Boosted Electrochemical Water Oxidation,"© 2022 The Authors. Advanced Functional Materials published by Wiley-VCH GmbH.Simultaneously engineering the mesoscale mass transfer and surface reactions on the electrode can promote the kinetics of oxygen evolution reaction (OER). Herein, it is reported that the simultaneous modulation of the mesoscale diffusion and Mo–Fe–C sites formation over monodispersed hollow Fe@MoS2–C sub-micro reactors for boosted OER performance. According to finite element simulation and analysis, the hollow nanostructured MoS2–C host possesses better mesoscale diffusion properties than its solid and yolk–shell counterparts. Notably, the sulfur vacancies and intercalated carbon in the sub-micro reactor offer a unique microenvironment for Fe anchoring on Mo–Fe–C sites. The stability and activity of the sites are revealed by theoretical calculations. The resultant Fe@MoS2-C presents an OER overpotential of 194 mV, which is much better than those of the Fe-based single-atom catalysts reported in the data. This monodispersed sub-micro reactor involves the modulation of mesoscale diffusion and single-atom sites, and it may have broad prospects for complex electrocatalytic reactions.",Advanced Functional Materials
Coupling graphene microribbons with carbon nanofibers: New carbon hybrids for high-performing lithium and potassium-ion batteries,"© 2022Carbon‑carbon allotropic hybrids exhibit remarkable properties, including exceptional electrochemical charge storage capacities. A novel hybrid material composed of 1D carbon nanofibers (CNF) and 2D graphene micro-ribbons (GMR) was synthesized and incorporated as anodes in Li-ion batteries (LIB) and Potassium-ion batteries (KIB) for improved storage capacity. CNF-GMR material was hybridized simultaneously by one-step chemical vapour deposition (CVD) synthetic process, wherein the CNF were grown on the graphene surface using an iron oxide catalyst. Meanwhile, the GMRs were formed by the catalytic cutting of few-layer graphene. This unique carbon‑carbon allotropic hybrid exhibits excellent structural integrity, good electrical conductivity (718 S/m) and high specific surface area (305.6 g/m2). The as-prepared materials, when used as an anode in batteries, exhibited a highly reversible capacity (598 mAhg−1 and 410 mAhg−1 at 0.10 Ag−1 for LIB and KIB, respectively) with fast charging and discharging capability, and long-term cycling stability with 99% Coulombic efficiency over 1000 cycles.",Sustainable Materials and Technologies
Hollow Core-Shell Particle-Containing Coating for Passive Daytime Radiative Cooling,"© 2022 Elsevier LtdPassive daytime radiative cooling has received raising attention as a promising strategy for thermal management. Among various radiative cooling coatings, the particles-containing coating has a more practical application prospect because it can be produced on a large scale. Works on the investigation of the particle structure are still lack. Herein, hollow SiO2@TiO2 core–shell particles (HCSP) and HCSP-containing silicone radiative cooling coating (RCC) were prepared. With stronger backscattering of HCSP, RCC reflected incident sunlight and emitted mid-infrared light efficiently, compared to the commercial white paint and hollow spheres coating, having the maximum Rsolar of 0.97 and maximum εATW of 0.95. It exhibited favorable cooling properties with a temperature drop of 5.26 °C illuminated under solar simulator and an average temperature drop of 6.9 °C simulated with COMSOL. RCC also showed good thermal insulation properties with a low thermal conductivity of 0.15 W·m−1·K−1.",Composites Part A: Applied Science and Manufacturing
Regulating symmetry of organic precursors for mechanochemical synthesizing rich pyridonic-/pyridinic-nitrogen doped graphyne,"© 2022 Elsevier LtdGraphyne, a promising carbon candidate for energy storage and conversion, has been prepared successfully via a mechanochemical route. However, inevitable graphitic carbon species generate concomitantly. In this work, we synthesize rich pyridonic-/pyridinic-nitrogen doped graphyne (NGY) employing calcium carbide and asymmetric pentachloropyridine (PCP) as precursors and find that introducing symmetric hexabromobenzene (HBB) can suppress the formation of graphitic carbon impurities. The symmetry of organic precursors is a key to the yield of NGY during the mechanochemical process, so a competitive formation mechanism between NGY and graphitic carbon species is proposed according to experimental results and theoretical calculation. Compared with the samples obtained from single asymmetric PCP or symmetric HBB, an optimized NGY (1:1 molar ratio of PCP/HBB) increases the Li-storage capacity by 11% and 52% respectively, owing to abundant Li+ adsorption and high structural stability. This work highlights organic precursor symmetry for undergoing mechanochemical cross-coupling and brings new insights to in-situ constructing heteroatom-doped alkynyl carbon frameworks.",Carbon
Synthesis of niobium pentoxide from bis(cyclopentadienyl) niobium(IV) dichloride using the spin coating process,"© 2022 Elsevier LtdIn this research study, the optical, electrical and structural properties of synthesized niobium pentoxide (Nb2O5) thin films using bis(cyclopentadienyl)niobium(IV)dichloride(C10H10Cl2Nb) as the organometallic niobium precursor have been reported. The samples were formed via the sol-gel spin coating deposition process and calcined at varying temperatures to produce Nb2O5 thin films. The fabricated thin films were then subjected to Scanning Electron Microscopy (SEM), Energy Dispersive X-Ray (EDX) spectroscopy, X-ray diffraction (XRD), Fourier transform infrared (FTIR) spectroscopy, Ultraviolet-visible spectroscopy and electrical tests. The XRD showed the films to have an orthorhombic structure, while the EDX indicated the presence of niobium oxide in the thin films. The SEM analysis revealed that the films consisted of nanometric spheres, with the FTIR spectroscopy illustrating the formation of an Nb-O-Nb bond. Also, the thin films showed a high absorbance coefficient in the UV region, with 3.61 eV as the lowest optical energy bandgap at 700 °C. The conductivity and resistivity tests confirmed that the synthesized thin films were good semiconductors. The correlation between the different analyses with respect to the annealing temperatures of the Nb2O5 thin films was also discussed.",Polyhedron
Dual-ligand and hard-soft-acid-base strategies to optimize metal-organic framework nanocrystals for stable electrochemical cycling performance,"© 2022 The Author(s) 2021. Published by Oxford University Press on behalf of China Science Publishing & Media Ltd.Most metal-organic frameworks (MOFs) hardly maintain their physical and chemical properties after exposure to acidic, neutral, or alkaline aqueous solutions, resulting in insufficient stability, therefore limiting their applications. Thus, the design and synthesis of stable size/morphology-controlled MOF nanocrystals is critical but challenging. In this study, dual-ligand and hard-soft-acid-base strategies were used to fabricate a variety of 3D pillared-layer [Ni(thiophene-2,5-dicarboxylate)(4,4′-bipyridine)]n MOF nanocrystals (1D nanofibers, 2D nanosheets and 3D aggregates) with controllable morphology by varying the concentration of 4,4′-bipyridine and thus controlling the crystal growth direction. Owing to the shorter ion diffusion length, enhanced electron/ion transfer and strong interactions between thiophene-2,5-dicarboxylate and 4,4′-bipyridine, the 2D nanosheets showed much larger specific capacitance than 1D nanofibers and 3D aggregates. A single device with an output voltage as high as 3.0 V and exceptional cycling performance (95% of retention after 5000 cycles at 3 mA cm-2) was realized by configuring two aqueous asymmetric supercapacitive devices in series. The excellent cycling property and charge-discharge mechanism are consistent with the hard-soft-acid-base theory.",National Science Review
Kinetically accelerated and high-mass loaded lithium storage enabled by atomic iron embedded carbon nanofibers,"© 2022, Tsinghua University Press.Carbonaceous materials represent the dominant choice of materials for anodic lithium storage in many energy storage devices. Nevertheless, the nonpolar carbonaceous materials offer weak adsorption toward Li+ that largely denies the high-rate Li+ storage. Herein, the atomic Fe sites decorated carbon nanofibers (AICNFs) facilely produced by electrospinning are reported for kinetically accelerated Li+ storage. Theoretical calculation reveals that the atomic Fe sites possess coordination unsaturated electronic configuration, enabling suitable bonding energy and facilitated diffusion path of Li+. As a result, the optimal structure displays a high capacitive contribution up to 95.9% at a scan rate of 2.0 mV·s−1. In addition, ultrahigh capacity retention of 97% is afforded after 5,000 cycles at a current density of 3 A·g−1. Moreover, the interlaced fiber structure enabled by electrospinning benefits structural stability and improved conductivity even at thick electrodes, thus allowing a high areal capacity of 1.76 mAh·cm−2 at a loading of 8 mg·cm−2. Because of these structure and performance merits, the lithium-ion capacitor containing the AICNF-based anode delivers a high energy density and large power density.[Figure not available: see fulltext.].",Nano Research
Influence of metal-organic framework MOF-76(Gd) activation/carbonization on the cycle performance stability in Li-S battery,"© 2022 Elsevier LtdCarbon materials are widely used as sulphur support to improve the cycle performance, efficiency, electrode stability and high discharge capacity of lithium-sulphur batteries. Metal-organic frameworks with their unique structure can confine polysulphides and restrain the shuttle effect. Microporous metal-organic framework MOF-76(Gd) was synthesized and applied as a support for sulphur in lithium-sulphur batteries. To achieve better conductivity, MOF-76(Gd) was carbonized and applied as a conductive nest in the sulphur cathode. Activated (AC) and carbonized (C) MOF-76(Gd) in electrode material displayed sulphur encapsulation and polysulphide confinement which was proved by stable capacity during cycling. The carbonized MOF-76(Gd) in cathode material showed an initial discharge capacity of 658 mAh g−1, and after 200 cycles at 0.5 C, the capacity retention was almost 93%.",Journal of Energy Storage
Cooperatively interface role of surface atoms and aqueous media on single atom catalytic property for H2O2 synthesis,"© 2022 Elsevier Inc.Direct electrosynthesis of hydrogen peroxide (H2O2) from H2 and O2 is a promising alternative to currently industrial Riedl-Pfleiderer route. Utilizing a combination of density functional theory (DFT) and ab-initio-molecular dynamic simulation (AIMD), we presented an effective computational framework to identify the cooperative role of surface atoms(e.g. O, N and S) and aqueous media on catalytic performance of single-atom catalysts (SACs) supported Nb2C MXenes. Computational results shown that both Ni/Nb2CN2 and Co/Nb2CS2 have low overpotentials of 0.17 V and 0.20 V, and the barrier of 0.89 eV and 0.67 eV for 2e- ORR under gas phase, respectively, while in aqueous phase, hydrogen bond framework on the surface promotes the transfer of proton, resulting in the lower 2e- ORR overpotential (0.05 V) in Co/Nb2CS2 and lower barrier (almost 0.01 eV) for rate-determining step (RDS) in Ni/Nb2CN2. Electronically, we found that the less-electronegativity N and S relative to O more benefit to mediate the activation degree of O2 on SACs and thereby improve catalytic selectivity. Thus, it is concluded that both surface atom and aqueous medium synergistically promote catalytic property for H2O2 synthesis.",Journal of Colloid and Interface Science
Comprehensive review on zinc-ion battery anode: Challenges and strategies,"© 2022 The Authors. InfoMat published by UESTC and John Wiley & Sons Australia, Ltd.Zinc-ion batteries (ZIBs) have been extensively investigated and discussed as promising energy storage devices in recent years owing to their low cost, high energy density, inherent safety, and low environmental impact. Nevertheless, several challenges remain that need to be prioritized before realizing the widespread application of ZIBs. In particular, the development of zinc anodes has been hindered by many challenges, such as inevitable zinc dendrites, corrosion passivation, and the hydrogen evolution reaction (HER), which have severely limited the practical application of high-performance ZIBs. This review starts with a systematic discussion of the origins of zinc dendrites, corrosion passivation, and the HER, as well as their effects on battery performance. Subsequently, we discuss solutions to the above problems to protect the zinc anode, including the improvement of zinc anode materials, modification of the anode–electrolyte interface, and optimization of the electrolyte. In particular, this review emphasizes design strategies to protect zinc anodes from an integrated perspective with broad interest rather than a view with limited focus. In the final section, comments and perspectives are provided for the future design of high-performance zinc anodes. (Figure presented.).",InfoMat
Quench-tailored Al-doped V2O5 nanomaterials for efficient aqueous zinc-ion batteries,"© 2022 Science Press and Dalian Institute of Chemical Physics, Chinese Academy of SciencesRechargeable aqueous zinc-ion batteries (ZIBs) are regarded as a promising competition to lithium-ion batteries as energy storage devices, owing to their high safety and low cost. However, the development of high-performance ZIBs is largely hindered by the shortage of ideal cathode materials with high-rate capability and long-cycle stability. Herein, we address this bottleneck issue by the quenching-tailored surface chemistry of V2O5 cathode nanomaterial. By rapid quenching from high temperatures, Al ions are doped into V2O5 lattice (Al-V2O5) and abundant oxygen vacancies are formed on the surface/near-surface, which facilitate the desired rapid electron transfers. Our density functional theory (DFT) simulations elucidate that the doping of Al ions into V2O5 remarkably reduces the Zn2+-diffusion barriers and improves the electrical conductivity of V2O5. As a proof-of-concept application, the thus-optimized Al-V2O5 cathode delivers a superior specific capacity of 532 mAh g−1 at 0.1 A g−1 and a long-cycling life with 76% capacity retention after 5000 cycles, as well as a good rate performance. This work provides not only a novel strategy for tuning the surface chemistry of V2O5 to boost the Zn2+ storage but also a general pathway of modifying metal oxides with improved electrochemical performance.",Journal of Energy Chemistry
Atomically dispersed antimony on N-doped carbon for highly efficient oxygen reduction reaction,"© 2022Main-group metal based single-atom catalysts are attracting increasing research attention in electrochemical catalysis owing to their partially occupied valence p-orbitals. Herein, we report a series of atomically dispersed Sb-N-C catalysts (including Sb-N-CNP, Sb-N-CNL and Sb-N-CNT) synthesized by a facile adsorption-pyrolysis strategy for oxygen reduction reaction (ORR). Apart from generating atomically dispersed Sb-N5 sites as active centers, self-evaporation of Sb during pyrolysis process has created abundant micro/meso-pores in Sb-N-C catalysts. Benefitting from these advantageous features, Sb-N-C presents outstanding ORR activity (Sb-N5 sites) and efficient mass transport (micro/meso-pores). By rotating disk electrode (RDE) test in alkaline media, Sb-N-C exhibits a most positive half-wave potential of 0.90 V vs. RHE and a highest kinetic current density up to 43.8 mA cm−2 at 0.85 V vs. RHE. As gas diffusion electrode (GDE), Sb-N-CNP0.2 demonstrates fast O2 diffusion and transport that enables smaller mass transport overpotential at high current densities up to 800 mA cm−2. Finally, Zn-air battery that uses the Sb-N-CNP catalyst as air electrode achieves a maximum power density of 180 mW cm−2 and more than 1000 hs of continuous operation. This work further demonstrates the excellent performance of main-group Sb single-atom catalyst toward ORR and applications in practical energy conversion devices.",Chemical Engineering Journal
Synergistic Adsorption-Electrocatalysis of 2D/2D heterostructure toward high performance Li-S batteries,"© 2022 Elsevier B.V.The shuttle effect of polysulfides and sluggish reaction kinetics have become current major obstacles for the development of lithium-sulfur (Li-S) batteries. Herein, a novel 2D/2D heterostructure, consisting of ultrathin Ni-Co MOFs with rich unsaturated metal sites and conductive Ti3C2Tx nanosheets (Ti3C2Tx/Ni-Co MOF), is developed as a multifunctional barrier coated on commercial separators for Li-S batteries. Based on the synergistic adsorption-electrocatalysis, the modified separators not only suppress the dissolution of polysulfides and promote their conversion effectively, but also accelerate the electron/ion transfer. Moreover, density functional theory results further confirm that the heterostructure has strong adsorption energy for polysulfides and low energy barriers for their conversion. Li-S batteries with the Ti3C2Tx/Ni-Co MOF heterostructure modified separators exhibit an excellent reversible capacity of 1260 mAh g−1 at 0.2C and a remarkable cycling stability with capacity retention of 91.1 % at 0.5C after 350 cycles. When equipped with high sulfur loading of 5.8 mg cm−2 and low electrolyte/sulfur ratio of 4 uL mg−1, the cell maintains a superior capacity. This work provides a new route to the design of modified separators for high performance Li-S batteries with especially remarkable cycling stability.",Chemical Engineering Journal
An organosulfide-based energetic liquid as the catholyte in high-energy density lithium metal batteries for large-scale grid energy storage,"© 2022, Tsinghua University Press.Development of catholytes with long-cycle lifespan, high interfacial stability, and fast electrochemical kinetics is crucial for the comprehensive deployment of high-energy density lithium metal batteries (LMBs) with cost-efficiency. In this study, a lithiated 2-mercaptopyridine (2-MP-Li) organosulfide was synthesized and used as the soluble catholyte for the first time. Under the routine working mode, the LMB using this 2-MP-Li catholyte possessed high capacity retention of 55.4% with a Coulombic efficiency (CE) of near 100% after 2,000 cycles. When a cell system was fully filled with 2-MP-Li catholyte, it yielded a double capacity with 15% improvement in the capacity retention, corresponding to 0.0182% capacity decay per cycle, as well as excellent rate performance even at 6 mA·cm−2. These superior achievements resulted from the enhanced interfacial stability of Li anode induced by the salt-type 2-MP-Li molecule and the avoiding of using neutral catholyte as the initial active material, thereby mitigating the side reactions originating from the polysulfide shuttle effect. Furthermore, density functional theory (DFT) calculation and kinetics investigations proved the pseudocapacitive characteristic and faster ion diffusion coefficient with this design. Besides, the fabricated energy storage device showed excellent performance but with low economic cost and easy processing. Such a LMB with an alterable amount of capacity has a high potential to be applied in flow-cell type batteries for large-scale grid energy storage in the future. [Figure not available: see fulltext.]",Nano Research
Recent Advances and Applications Toward Emerging Lithium–Sulfur Batteries: Working Principles and Opportunities,"© 2022 Zhengzhou University.Lithium–sulfur (Li-S) batteries have been considered as promising candidates for large-scale high energy density devices due to the potentially high energy density, low cost, and more pronounced ecological compatibility. However, the complex Li-S conversion reactions, unsatisfactory battery performance, and unsafe metallic Li anode restrict the development of Li-S batteries to achieve commercialization. This review mainly focuses on three aspects which are the remaining challenges, recent advances, and applications in Li-S batteries. Firstly, this review portrays Li-S conversion chemistry involving the multi-step and multi-electron reaction mechanism, as well as the remaining challenges. Then, the scientific strategies and very recent advances of the cathode, electrolyte, lithium anode, and other constituent parts of Li-S batteries are detailly summed up, as well as their advantages and limitations. For the sake of promoting the Li-S batteries practicalization, next section is primarily concerned with problems, the corresponding solutions, and application scenarios of practical pouch cells. Finally, the important findings as guidelines and some future directions as trends for developing emerging Li-S batteries are briefly summarized.",Energy and Environmental Materials
Antibacterial nanocomposite supporting cell growth and spheroid formation by chemical surface treatment of polymer foil,"© 2022 John Wiley & Sons, Ltd.Octenidine dihydrochloride (OCT) has a wide spectrum of antibacterial, antifungal and virucidal activity. OCT is also newly used in tissue engineering. The aim of this work was to create a new nanocomposite consisting of OCT-grafted polymer with (i) antibacterial effect and/or (ii) surface for better cell adhesion and proliferation. The polymer foils were chemically activated with Piranha solution and subsequently grafted with OCT. Changes in surface properties before and after modifications were detected by electrokinetic analysis, goniometry, atomic force microscopy, scanning electron microscopy and X-ray photoelectron spectroscopy. The final nanocomposite polymer/OCT exhibits antibacterial activity against Staphylococcus epidermidis (S. epidermidis). The new nanocomposite material has also been shown to support the growth of B14 cell culture on the substrate and to form cell multilayers, which could lead to the formation of spheroids. This behaviour strongly depends on the concentration of OCT grafted onto the polymer surfaces. This new nanocomposite could be used in medicine, for bioapplications, environmental protection.",Surface and Interface Analysis
"Superlithiophilic N, S-codoped carbon on Ni foam as a stable 3D host for dendrite-free Li metal anodes","© 2022The commercialization of Li metal anodes (LMAs) has long been obstructed by potential safety concerns and infinite volume changes arising from the inevitable lithium dendrites growth. Herein, we decorate a 3D porous Ni foam with nitrogen, sulfur-codoped carbon (NSC@Ni) through an interfacial polymerization strategy. It can be demonstrated that the synergetic effect of N and S co-doping can significantly improve the lithiophilicity of both pyrrolic and pyridinic N (in N, S-codoped carbon) according to density functional theoretical calculations. Benefitting from the lithiophilic heteroatom doping, the 3D NSC@Ni skeleton can realize a flat and dendrite-free Li deposition. As a result, the NSC@Ni electrode displays a high Coulombic efficiency of ≈98.59% at 2 mA cm−2 with 4 mA h cm−2 for over 153 cycles. And a stable cycle for 780 h at 1 mA cm−2 with 1 mA h cm−2 in NSC@Ni-Li symmetric cell can be realized. Impressively, a full cell assembled with LiFePO4 cathode shows outstanding rate performance and cycling stability at 1 C (300 cycles and capacity retention of 80.74%).",Sustainable Materials and Technologies
