Lychee seed-derived microporous carbon for high-performance sodium-sulfur batteries,"© 2022 Elsevier LtdSodium-sulfur (Na–S) batteries are regarded as one of the promising next-generation energy storage systems; while being more cost-effective than lithium-sulfur batteries, Na–S batteries also suffer from the shuttle effect. Different strategies to tackle the long-chain polysulfide product shuttling issue have been proposed, mainly focusing on sulfur product confinement with costly materials and complex methods. Seeking high-performance and low-cost electrode material precursors is of great importance to promoting Na–S battery applications. We present a high specific surface area microporous carbon framework synthesized from degradable biowaste, namely lychee seeds, with a facile room-temperature etching process. Unlike the traditional dissolution-precipitation mechanism, a quasi-solid-state route takes place with the help of micropore (0.48 nm) confinement, preventing the formation of long-chain polysulfides for excellent electrochemical performance. The obtained Na–S battery exhibits an outstanding initial reversible discharge specific capacity of 1395 mAh g−1 at 0.2C and still maintains a high capacity of 518 mAh g−1 after 500 cycles at 1.0C. The lychee seed-derived microporous carbon provides insights into sustainable and scalable host fabrication for high-performance sulfur-based batteries.",Carbon,10.1016/j.carbon.2022.09.075
Effect of eutectic accelerator in selenium-doped sulfurized polyacrylonitrile for high performance room temperature sodium-sulfur batteries,"© 2019 The Royal Society of Chemistry.Sulfurized polyacrylonitrile is a suitable cathode candidate for room temperature sodium-sulfur batteries. However, its limited reactivity results in low utilization of active materials, limited rate capability and poor cycling performance especially in ether electrolyte. Here, we demonstrate the effect of using selenium as a eutectic accelerator in sulfurized polyacrylonitrile in which a small amount of selenium is easily distributed at the molecular level and leads to significant improvement of reaction kinetics. As a result, the designed Se0.08S0.92@pPAN cathode exhibits superior rate and cycle performance as well as compatibility with both ether and carbonate electrolytes, delivers capacities of 1214 and 767 mA h g-1 at 0.1 and 3 A g-1 respectively, and maintains a good specific capacity of 770 mA h g-1 at 0.4 A g-1 over 500 cycles (0.045% decay per cycle) in carbonate electrolyte with nearly 100% coulombic efficiency. Furthermore, self-discharge tests reveal diminished soluble sodium polysulfides owing to the fast redox conversion enabled by Se-doping.",Journal of Materials Chemistry A,10.1039/c9ta02831e
Iodine-doped sulfurized polyacrylonitrile with enhanced electrochemical performance for room-temperature sodium/potassium sulfur batteries,"© The Royal Society of Chemistry 2019.Iodine-doped sulfurized polyacrylonitrile (I-S@pPAN) is reported for room-temperature sodium sulfur (RT-Na/S) and potassium sulfur (RT-K/S) batteries operated in ester-based electrolytes. It delivers an unprecedented capacity of 994 mA h g-1 at 2C (3350 mA g-1) for the RT-Na/S battery, whilst a reversible capacity of 947 mA h g-1 at 0.1C for the RT-K/S battery.",Chemical Communications,10.1039/c9cc01612k
Untying thioether bond structures enabled by “voltage-scissors” for stable room temperature sodium-sulfur batteries,"© The Royal Society of Chemistry.A steady sulfur cathode is central to realizing stable room temperature sodium-sulfur (RT Na-S) batteries. Here, sulfur atoms are incorporated into carbon to form thioether bond functionalized carbon (SC) as a cathode material for sodium storage, which is capable of the complete elimination or great suppression of the shuttle effect of soluble poly-sulfides by the generation of insoluble sulfides in RT Na-S batteries using an ordinary carbonate electrolyte. This thioether bond structure (C-S-C) in sulfur-doped carbon can be disassembled by the assistance of “voltage-scissors” in the low voltage range of 0.01-0.50 V vs. Na/Na+. The small sulfur species derived from the thioether bond structure react with the sodium anode to form insoluble sulfides. Moreover, the insoluble sulfides Na2S2 and Na2S are confined in the carbon defects induced by the cleaved sulfur to prevent them from degrading the long-chain poly-sulfides. The distinctive electrochemical performance of SC enriches our understanding of the sulfur cathode, and could provide novel insights for constructing stable sulfur cathode materials for specific energy storage devices.",Nanoscale,10.1039/c9nr01637f
Fluoroethylene carbonate as an additive in a carbonates-based electrolyte for enhancing the specific capacity of room-temperature sodium-sulfur cell,"© 2018 Elsevier B.V.Room-temperature sodium‑sulfur (RT Na-S) battery is a promising candidate for large-scale energy storage applications due to its high theoretical specific energy, low cost, and environmental benefits. Here the effect of fluoroethylene carbonate (FEC) as an additive in 1.0 M NaClO4-ethylene carbonate/propylene carbonate (EC/PC, V/V = 1/1) electrolyte was verified in RT Na-S battery with a high-surface-area carbon/sulfur composite (YP50F/S) as the cathode. Using 1.0 M NaClO4-EC/PC electrolyte containing 5 wt% FEC, the YP50F/S electrode can deliver a reversible capacity of up to 1651 mA h g−1 at 0.1C. When 5 wt% FEC-added electrolyte is used, X-ray photoelectron spectroscopy (XPS) analysis of the electrode surface clearly indicates a more effective solid electrolyte interface (SEI), a more thorough transformation between S and Na2S, and a more obvious redox reaction between sulfur oxides during the first discharge-charge processes. We further confirm that 5 wt% FEC can also be employed for another activated carbon material (XFP01), therefore, our work may provide a new insight for the development of RT Na-S battery.",Journal of Electroanalytical Chemistry,10.1016/j.jelechem.2018.11.021
"A theoretical study on the stability and ionic conductivity of the Na11M2PS12 (M = Sn, Ge) superionic conductors","© 2018 Elsevier B.V.The search for next-generation solid-state superionic conductors has attracted significant attention. Among Na superionic conductors, Na11Sn2PS12 has been reported to have a room temperature ionic conductivity of 1.4 mS/cm. In this study, we employ density functional theory to study the stability of Na11Sn2PS12 and further explore the substitution of Sn with Ge. Our results indicate that Na11Ge2PS12 is more stable than Na11Sn2PS12. Furthermore, substituting Sn with Ge increases the band gap, improves the room temperature ionic conductivity by a factor of 2, and lowers the activation energy of Na hopping. Statistical analysis suggests that Na11Ge2PS12 has a faster diffusion along the ab-plane compared to the c-axis. The Na diffusion in Na11Ge2PS12 appears to occur with two different mechanisms depending on temperature: 1) an ion hopping process at lower temperatures (<800 K); 2) a fluid-like distribution of Na ions at higher temperatures (>1000 K). The computations suggest that Na11Ge2PS12 is a promising candidate as a solid Na electrolyte due to its high room temperature ionic conductivity and phase stability. In light of these simulation results, we expect to stimulate further experimental studies on Na11Ge2PS12.",Journal of Power Sources,10.1016/j.jpowsour.2018.10.077
Atomic cobalt as an efficient electrocatalyst in sulfur cathodes for superior room-temperature sodium-sulfur batteries,"© 2018, The Author(s).The low-cost room-temperature sodium-sulfur battery system is arousing extensive interest owing to its promise for large-scale applications. Although significant efforts have been made, resolving low sulfur reaction activity and severe polysulfide dissolution remains challenging. Here, a sulfur host comprised of atomic cobalt-decorated hollow carbon nanospheres is synthesized to enhance sulfur reactivity and to electrocatalytically reduce polysulfide into the final product, sodium sulfide. The constructed sulfur cathode delivers an initial reversible capacity of 1081 mA h g−1 with 64.7% sulfur utilization rate; significantly, the cell retained a high reversible capacity of 508 mA h g−1 at 100 mA g−1 after 600 cycles. An excellent rate capability is achieved with an average capacity of 220.3 mA h g−1 at the high current density of 5 A g−1. Moreover, the electrocatalytic effects of atomic cobalt are clearly evidenced by operando Raman spectroscopy, synchrotron X-ray diffraction, and density functional theory.",Nature Communications,10.1038/s41467-018-06144-x
A room-temperature sodium–sulfur battery with high capacity and stable cycling performance,"© 2018, The Author(s).High-temperature sodium–sulfur batteries operating at 300–350 °C have been commercially applied for large-scale energy storage and conversion. However, the safety concerns greatly inhibit their widespread adoption. Herein, we report a room-temperature sodium–sulfur battery with high electrochemical performances and enhanced safety by employing a “cocktail optimized” electrolyte system, containing propylene carbonate and fluoroethylene carbonate as co-solvents, highly concentrated sodium salt, and indium triiodide as an additive. As verified by first-principle calculation and experimental characterization, the fluoroethylene carbonate solvent and high salt concentration not only dramatically reduce the solubility of sodium polysulfides, but also construct a robust solid-electrolyte interface on the sodium anode upon cycling. Indium triiodide as redox mediator simultaneously increases the kinetic transformation of sodium sulfide on the cathode and forms a passivating indium layer on the anode to prevent it from polysulfide corrosion. The as-developed sodium–sulfur batteries deliver high capacity and long cycling stability.",Nature Communications,10.1038/s41467-018-06443-3
Improving the Stability of an RT-NaS Battery via In Situ Electrochemical Formation of Protective SEI on a Sulfur–Carbon Composite Cathode,"© 2018 WILEY-VCH Verlag GmbH & Co. KGaA, WeinheimThe room temperature sodium sulfur battery (RT-NaS) has attracted considerable attention as a next-generation energy storage system due to its low cost and high specific energy and the abundance of sodium and sulfur. However, the sulfur-based cathode in RT-NaS always undergoes dissolution of polysulfides during the cycle, which limits the utilization of active material and the stability of the RT-NaS. In this study, the authors report an economical and simple method to suppress the dissolution of polysulfides by forming an artificial protective solid electrolyte interphase (SEI) on the cathode surface using an in situ electrochemical treatment with a fluoroethylene carbonate (FEC) electrolyte additive. The artificially formed SEI has a thickness of ≈20 nm and contains fluoride anions that improve electrical conductivity and mechanical stability. The RT-NaS full cell with the sulfur–carbon cathode and protective SEI exhibits a 0.1 VNa+/Na lower electrochemical polarization for desodiation, and SEI and electrical resistances that are 23% and 45% lower, respectively, than those of untreated NaS. These improvements lead to a capacity increase of ≈120% (270 to 590 mAh g−1 at the 50th cycle) and a high Coloumbic efficiency of 99.5% in the high-rate cyclability test of the 2 C rate over 200 cycles.",Advanced Sustainable Systems,10.1002/adsu.201800076
Carbon hollow nanobubbles on porous carbon nanofibers: An ideal host for high-performance sodium-sulfur batteries and hydrogen storage,"© 2018One-dimensional (1D) carbon nanostructures have been intensively investigated because of their intriguing features and great potential for practical application in various fields. This paper reports the controllable fabrication of carbon hollow nanobubbles on porous carbon nanofibers (CHNBs@PCNFs) through a general electrospinning strategy, with metal azides serving as both a bubbling and a porogen reagent. The strong repulsive forces resulting from the intense release of N2 from the decomposition of metal azides upon carbonization leads to the uniform formation of porous carbon nanofibers (PCNFs), which could be facile tuned by heating rates and the amount of the bubbling reagent, simultaneously constructed with carbon hollow nanobubbles (CHNBs) on the surface. Density functional theory calculations reveal the strong interactions between terminal Na atoms in sodium polysulfides and N and O atoms doped into CHNBs@PCNFs, which could effectively alleviate the shuttle effect of Na-S batteries via adsorbing and trapping polysulfides. With strong adsorption capability of sodium polysulfides and high electrical conductivity, these CHNBs@PCNFs are demonstrated to be an ideal sulfur host in room-temperature sodium-sulfur batteries, which delivers a high reversible capacity of 256 mA h g−1 (specific energy density 384 W h kg−1) with a low decay rate of 0.044% per cycle at 2 C-rate. When CHNBs@PCNFs used as functional supports for MgH2 nanoparticles, a significantly enhanced hydrogen storage performance was achieved. The present work represents a critically important step in advancing the electrospinning technique for generating 1D carbon nanostructures in a facile and universal manner.",Energy Storage Materials,10.1016/j.ensm.2018.05.008
Remedies of capacity fading in room-temperature sodium-sulfur batteries,"© 2018 Elsevier B.V.Liquid-electrolyte sodium-sulfur battery operated at room temperature is encountering challenges brought by the complex sulfur redox reactions, including (i) the dissolved polysulfide intermediates trigger serious side reactions on Na anode surface; (ii) the short-chain sulfide precipitation exhibits sluggish kinetics and the sulfur utilization is generally below 50% with unclear reasons. In this work, employing an ion selective polybenzimidazole-based separator we successfully suppress the polysulfide corrosion on the Na anode, which allows the investigation of the precipitation reaction. Combining DFT calculation and characterization techniques, we determine Na2S2 particles as the final discharge product and reveal that Na2S2 passivation is the predominant attributes of large polarization and capacity fading. To address these issues, we present the use of a bifunctional NaI-P2S5 based electrolyte additive, which (i) improves the Na2S2 precipitation kinetics by forming soluble Na2S2-P2S5 complex and (ii) promotes the dissolution of Na2S2 by the chemical mediation of I−/ I3−. As a result, a much improved capacity retention (92.9% for 50 cycles at 0.2C) is attained, which sheds light on enabling the stable operation of sodium-sulfur batteries via combining advanced separator and electrolyte engineering strategies.",Journal of Power Sources,10.1016/j.jpowsour.2018.06.056
An Electrospun Nanofiber Membrane as Gel-Based Electrolyte for Room-Temperature Sodium–Sulfur Batteries,"© 2018 Wiley-VCH Verlag GmbH & Co. KGaA, WeinheimWe report on the synthesis and characterization of an electrospun gel polymer electrolyte (GPE) membrane based on polyacrylonitrile nanofibers (PAN) swollen in a polyethylene glycol dimethyl ether/Na-salt electrolyte solution, for application in room temperature sodium–sulfur (Na–S) batteries. The membranes show a high ionic conductivity, wide electrochemical stability window, and good thermal stability. We demonstrate the performance of the membrane in an Na–S cell using a sulfur–carbon nanotubes composite cathode and Na metal as anode. Our results show that the GPE membrane stabilizes the Na metal anode resulting in stable cycling behavior. The capacity of the Na–S cell, using the GPE membrane and operating at room temperature, is approximately 500 mAh g−1 over 40 cycles. The selected electrolyte configuration also provides improved safety by replacing the highly reactive sodium perchlorate (NaClO4) salt previously used in literature. All these benefits make the gel-polymer electrolyte membrane a very promising system for application in room-temperature sodium and sodium–sulfur batteries.",Energy Technology,10.1002/ente.201800170
Self-Assembling Hollow Carbon Nanobeads into Double-Shell Microspheres as a Hierarchical Sulfur Host for Sustainable Room-Temperature Sodium-Sulfur Batteries,"© 2018 American Chemical Society.We report the use of passion fruit-like double-carbon-shell porous carbon microspheres (PCMs) as the sulfur substrate in room-temperature sodium-sulfur batteries. The PCMs are covered by microsized carbon shells on the outside and consisted of carbon nanobeads with hollow structure inside, leading to a unique multidimensional scaling double-carbon-shell structure with high electronic conductivity and strengthened mechanical properties. Sulfur is filled inside the PCMs (PCMs-S) and protected by the unique double-carbon-shell, which means the subsequently generated intermediate sodium polysulfide species cannot be exposed to the electrolyte directly and well protected inside. In addition, the inner interconnected porous structure provides room for the volume expansion of sulfur during discharge processes. It is found that the PCMs-S with a 63.6% initial Coulombic efficiency contributed to the 290 mA h g-1 at the current density of 100 mA g-1 after 350 cycles. More importantly, PCMs-S exhibited good rate performance with a capacity of 113 and 56 mA h g-1 at the current densities of 1000 and 2000 mA g-1, respectively.",ACS Applied Materials and Interfaces,10.1021/acsami.8b03850
Effect of organic solvent addition on electrochemical properties of ionic liquid based Na+ conducting gel electrolytes,"© 2017 Elsevier B.V.A novel sodium ion conducting gel polymer electrolyte comprising room temperature ionic liquid, 1-ethyl 3-methyl imidazolium trifluoro-methane sulfonate (EMITf) incorporated with ethylene carbonate and propylene carbonate and its solution with sodium trifluoromethane sulfonate (NaTf) entrapped in poly(vinylidinefluoride-co-hexfluoropropylene) (PVdF-HFP) is prepared using solution cast technique. The gel electrolyte is obtained in the form of free-standing transparent film. The gel electrolyte offers electrical conductivity of ∼ 10− 3 S cm− 1 at ∼ 30 °C with good mechanical, thermal and electrochemical stability window. The electrical conductivity is measured as a function of temperature and found to be consistent with Vogel-Tamman-Fulcher (VTF) relationship in the temperature range from 30 °C to 75 °C. Sodium ion conduction in the gel electrolyte film is confirmed from cyclic voltammetry and transport number measurements. The value of the sodium ion transport number of the ionic liquid based gel electrolyte is ∼ 0.19. The sodium sulfur battery with the gel electrolytes delivers the first discharge capacity of 267 mAh g− 1 sulfur and then it decreases with repeated charge–discharge cycles.",Solid State Ionics,10.1016/j.ssi.2017.09.006
Sodium–Sulfur Flow Battery for Low-Cost Electrical Storage,"© 2018 WILEY-VCH Verlag GmbH & Co. KGaA, WeinheimA new sodium–sulfur (Na–S) flow battery utilizing molten sodium metal and flowable sulfur-based suspension as electrodes is demonstrated and analyzed for the first time. Unlike the conventional flow battery and the high-temperature Na–S battery, the proposed flow battery system decouples the energy and power thermal management by operating at different temperatures for the storage tank (near room temperature) and the power stack (100–150 °C). The new Na–S flow battery offers several advantages such as easy preparation and integration of the electrode, low energy efficiency loss due to temperature maintenance, great tolerance of the volume change of the metal anode, and efficient utilization of sulfur. The Na–S flow battery has an estimated system cost in the range of $50–100 kWh−1 which is very competitive for grid-scale energy storage applications.",Advanced Energy Materials,10.1002/aenm.201701991
New Strategy for Polysulfide Protection Based on Atomic Layer Deposition of TiO2 onto Ferroelectric-Encapsulated Cathode: Toward Ultrastable Free-Standing Room Temperature Sodium–Sulfur Batteries,"© 2018 WILEY-VCH Verlag GmbH & Co. KGaA, WeinheimThe room temperature (RT) sodium–sulfur batteries (Na–S) hold great promise for practical applications including energy storage and conversion due to high energy density, long lifespan, and low cost, as well based on the abundant reserves of both sodium metal and sulfur. Herein, freestanding (C/S/BaTiO3)@TiO2 (CSB@TiO2) electrode with only ≈3 wt% of BaTiO3 additive and ≈4 nm thickness of amorphous TiO2 atomic layer deposition protective layer is rational designed, and first used for RT Na–S batteries. Results show that such cathode material exhibits high rate capability and excellent durability compared with pure C/S and C/S/BaTiO3 electrodes. Notably, this CSB@TiO2 electrode performs a discharge capacity of 524.8 and 382 mA h g−1 after 1400 cycles at 1 A g−1 and 3000 cycles at 2 A g−1, respectively. Such superior electrochemical performance is mainly attributed from the “BaTiO3-C-TiO2” synergetic structure within the matrix, which enables effectively inhibiting the shuttle effect, restraining the volumetric variation and stabilizing the ionic transport interface.",Advanced Functional Materials,10.1002/adfm.201705537
Room-Temperature Sodium-Sulfur Batteries: A Comprehensive Review on Research Progress and Cell Chemistry,"© 2017 WILEY-VCH Verlag GmbH & Co. KGaA, WeinheimRoom temperature sodium-sulfur (RT-Na/S) batteries have recently regained a great deal of attention due to their high theoretical energy density and low cost, which make them promising candidates for application in large-scale energy storage, especially in stationary energy storage, such as with electrical grids. Research on this system is currently in its infancy, and it is encountering severe challenges in terms of low electroactivity, limited cycle life, and serious self-charging. Moreover, the reaction mechanism of S with Na ions varies with the electrolyte that is applied, and is very complicated and hard to detect due to the multi-step reactions and the formation of various polysulfides. Therefore, understanding the chemistry and optimizing the nanostructure of electrodes for RT-Na/S batteries are critical for their advancement and practical application in the future. In the present review, the electrochemical reactions between Na and S are reviewed, as well as recent progress on the crucial cathode materials. Furthermore, attention also is paid to electrolytes, separators, and cell configuration. Additionally, current challenges and future perspectives for the RT-Na/S batteries are discussed, and potential research directions toward improving RT-Na/S cells are proposed at the end.",Advanced Energy Materials,10.1002/aenm.201602829
Progress and prospects of sodium-sulfur batteries: A review,"© 2017This paper presents a review of the state of technology of sodium-sulfur batteries suitable for application in energy storage requirements such as load leveling; emergency power supplies and uninterruptible power supply. The review focuses on the progress, prospects and challenges of sodium-sulfur batteries operating at high temperature (~ 300 °C). This paper also includes the recent development and progress of room temperature sodium-sulfur batteries.",Solid State Ionics,10.1016/j.ssi.2017.10.004
Ambient-Temperature Energy Storage with Polyvalent Metal–Sulfur Chemistry,"© 2017 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.Electrochemical energy storage with ambient-or room-temperature (RT) non-aqueous sulfur chemistry has attracted much attention. In addition to the great attention to lithium–sulfur chemistry and sodium–sulfur chemistry, the attention toward polyvalent metal–sulfur chemistry has increased. RT sulfur batteries with magnesium, calcium, and aluminum anodes are of particular interest. In comparison to alkali metal (lithium and sodium) anodes, magnesium, calcium, and aluminum offer multiple advantageous features in terms of safety, abundance, and cost. Therefore, rechargeable battery systems with magnesium–sulfur (Mg–S), calcium–sulfur (Ca–S), and aluminum–sulfur (Al–S) chemistries are promising low-cost options for large-scale electrical energy storage. However, the research on these battery chemistries/technologies is still in its infancy and is currently hampered by many critical challenges. Here, the historical development, fundamental principles, recent progress, and key challenges of Mg–S, Ca–S, and Al–S batteries are summarized. Similarities and differences between the alkali metal (Li, Na, and K)–sulfur chemistries and the polyvalent metal (Mg, Ca, and Al)–sulfur chemistries are discussed. Finally, future research and development directions are suggested.",Small Methods,10.1002/SMTD.201700217
Sulfur Copolymer: A New Cathode Structure for Room-Temperature Sodium-Sulfur Batteries,"© 2017 American Chemical Society.High-energy electrochemical storage containing earth abundant materials could be a choice for future battery development. Recent research reports indicated the possibility of room-temperature sodium-ion-sulfur chemistry for large storage including smart grids. Here, we report a room-temperature sodium-sulfur battery cathode that will address the native downsides of a sodium-sulfur battery, such as polysulfide shuttling and low electrical conductivity of elemental sulfur. In this Letter, we use a sustainable route which ensures a large sulfur confinement (i.e., ∼90 wt %) in the cathode structure. The sulfur-embedded polymer is realized via thermal ring-opening polymerization of benzoxazine in the presence of elemental sulfur (CS90) and later composite with reduced graphene oxide (rGO). The resulting CS90 allows a homogeneous distribution of sulfur due to in situ formation of the polymer backbone and allows maximum utilization of sulfur. This unique electrode structure bestows CS90-rGO with an excellent Coulombic efficiency (99%) and healthy cycle life.",ACS Energy Letters,10.1021/acsenergylett.7b00714
Nitrogen-Doped Graphene Nanosheets/S Composites as Cathode in Room-Temperature Sodium-Sulfur Batteries,"© 2017 Wiley-VCH Verlag GmbH & Co. KGaA, WeinheimRoom-temperature sodium-sulfur (RT Na−S) batteries have gained increasing attention from energy storage community in recent years. In this work, homogeneous nitrogen-doped graphene nanosheets/sulfur (NGNS/S) nanocomposites, synthesized using chemical reaction-deposition method and low temperature heat treatment, were studied as active cathode materials for RT Na−S batteries. Different loading composites with 86%, 65%, 45% and 25% gamma-S8 have been electrochemically evaluated, respectively, and compared with two control electrodes of NGNS and S. It was found that the NGNS/S composite with 25% S loading exhibited the best electrochemical performance with specific capacities of 212 and 136 mAh g−1 in the 1st and 10th cycles, respectively. The enhanced electrochemical performance of NGNS/S nanocomposite is mainly attributed to the improved kinetics due to the NGNS conductive network and easier intercalation of Na+ into expanded NGNS layers due to the addition of S within the graphene layers. In addition, the composite with 25% S loading shows higher surface area and complete reaction with product of Na2S, which likely contributes to the improved energy capacity.",ChemistrySelect,10.1002/slct.201701951
In Situ Grown S Nanosheets on Cu Foam: An Ultrahigh Electroactive Cathode for Room-Temperature Na-S Batteries,"© 2017 American Chemical Society.Room-temperature sodium-sulfur batteries are competitive candidates for large-scale stationary energy storage because of their low price and high theoretical capacity. Herein, pure S nanosheet cathodes can be grown in situ on three-dimensional Cu foam substrate with the condensation between binary polymeric binders, serving as a model system to investigate the formation and electrochemical mechanism of unique S nanosheets on the Cu current collectors. On the basis of the confirmed conversion reactions to Na2S, The constructed cathode exhibits ultrahigh initial discharge/charge capacity of 3189/1403 mAh g-1. These results suggest that there is great potential to optimize S cathode by exploiting low-cost Cu substrates instead of conventional Al current collectors.",ACS Applied Materials and Interfaces,10.1021/acsami.7b07615
Investigation of the Effect of Using Al2O3-Nafion Barrier on Room-Temperature Na-S Batteries,"© 2017 American Chemical Society.Room-temperature sodium-sulfur batteries are promising battery systems because of their high theoretical capacity, high energy density, and low cost. However, their application is hindered by several issues, especially linked with the polysulfide shuttle effect. Herein, Al2O3-Nafion membrane is used to prevent migration of polysulfides from the cathode side to the anode assisting to lessen the active material loss. While Al2O3 is a very effective adsorbent to trap polysulfides anions, Nafion membrane has cation selectivity which permits migration of Na+ cations and repels polysulfide anions due to the negatively charged sulfonic groups. Thus, an increase in the performance of room-temperature sodium-sulfur batteries (RT Na-S batteries) is expected by combining their constructive effects. As a result, higher capacity retention is achieved with ∼250 mAh/g capacities after 100 cycles in the presence of Al2O3-Nafion membrane in contrast to the cell without any interlayer. (Chemical Equation Presented).",Journal of Physical Chemistry C,10.1021/acs.jpcc.7b04711
Freestanding carbon fiber cloth/sulfur composites for flexible room-temperature sodium-sulfur batteries,"© 2017Carbon fiber cloth/sulfur (CFC/S) composites were prepared by loading sulfur in the carbon fiber cloth (CFC) that was obtained by carbonizing the renewable cotton cloth. The CFC/S composites are the excellent cathodes of room-temperature sodium-sulfur (RT Na-S) batteries due to their three-dimensional (3D) interconnected network and high electrolyte uptake of 1156%. The CFC/S composite with area sulfur loading of 2 mg cm−2 displays an initial discharge capacity of 390 mA h g−1 at 0.1 C (1 C=1675 mA g−1) and a capacity of 120 mA h g−1 after 300 cycles with tetra ethylene glycol dimethyl ether liquid electrolyte. Furthermore, since the freestanding CFC/S composites exhibit good flexibility and conductivity, they can serve as the cathodes of flexible RT Na-S batteries. As a proof of concept, the soft-packaged RT Na-S batteries were fabricated. The capacity of soft-packaged RT Na-S batteries can remain stable when the batteries are bent.",Energy Storage Materials,10.1016/j.ensm.2017.05.001
A Sugar-Derived Room-Temperature Sodium Sulfur Battery with Long Term Cycling Stability,"© 2017 American Chemical Society.We demonstrate a room-temperature sodium sulfur battery based on a confining microporous carbon template derived from sucrose that delivers a reversible capacity over 700 mAh/gS at 0.1C rates, maintaining 370 mAh/gS at 10 times higher rates of 1C. Cycling at 1C rates reveals retention of over 300 mAh/gS capacity across 1500 cycles with Coulombic efficiency >98% due to microporous sulfur confinement and stability of the sodium metal anode in a glyme-based electrolyte. We show sucrose to be an ideal platform to develop microporous carbon capable of mitigating electrode-electrolyte reactivity and loss of soluble intermediate discharge products. In a manner parallel to the low-cost materials of the traditional sodium beta battery, our work demonstrates the combination of table sugar, sulfur, and sodium, all of which are cheap and earth abundant, for a high-performance stable room-temperature sodium sulfur battery.",Nano Letters,10.1021/acs.nanolett.6b05172
"Ultra-long cycle life, low-cost room temperature sodium-sulfur batteries enabled by highly doped (N,S) nanoporous carbons","© 2016 Elsevier LtdEfficiency, cost, and lifetime are the primary challenges for stationary energy storage with vanadium-redox flow and sodium-sulfur batteries as promising options. In particular, room temperature sodium-sulfur battery systems offer the potential for safe, simple, low-cost and high energy density storage, but the high reactivity or solubility of sodium polysulfides in common liquid electrolytes for carbonates or glycols, respectively, leads to rapid performance loss on cycling. Herein, we demonstrate a robust route to inhibit reactivity of the sulfides with carbonate electrolytes (and also inhibit the diffusion of polysulfides dissolved in TEGDME) and prevent performance loss on cycling using highly doped (≈40 atom%) nanoporous carbon from low-cost raw materials infused with sulfur as the cathode. This cathode design leads to an ultra-stable room temperature sodium-sulfur battery with less than 3% decay in the discharge capacity after 8000 cycles at a high current density of 4.6 A/g. At 0.23 A/g, the discharge capacity is approximately 400 mAh/g and stable over 350 cycles. This combination of low cost and excellent cycle stability is promising for stationary, grid-level energy storage.",Nano Energy,10.1016/j.nanoen.2016.12.018
The crystal structure and sodium disorder of high-temperature polymorph β-Na3PS4,"© The Royal Society of Chemistry.Solid sodium conductors are of great interest as electrolytes for all-solid sodium batteries and also for sodium-sulphur batteries. Here we provide the dynamic structures of crystalline Na3PS4 by high-temperature powder X-ray diffraction (XRD) and molecular dynamics (MD) simulations. At room temperature, Na3PS4 adopts a tetragonal structure: α-Na3PS4. [Jansen and Henseler, J. Solid State Chem., 1992, 99(1), 110] α-Na3PS4 transforms to a cubic superionic phase β-Na3PS4 at ca. 530 K, but its detailed structure has not been solved so far. The overall structure of β-Na3PS4 is understood as Tl3VS4-type with characteristic spreading of Na distribution, reflecting the dynamic motion of Na. The α to β structural transition involves expansion of bottlenecks of Na migration especially along the tetragonal c axis, and enables three-dimensional ionic transport.",Journal of Materials Chemistry A,10.1039/c7ta08391b
Electrical Impedance Studies on Sodium Ion Conducting Composite Blend Polymer Electrolyte,"© 2016, Springer Science+Business Media New York.Sodium ion conducting polymer blend thin films are of technologically interesting due to the tuned physical and electrical properties with wide variety of applications like sodium sulphur batteries, thermoelectric generators, electrochemical sensors, etc. sodium ion conducting composite blend polymer electrolyte films, based on poly vinyl alcohol (PVA) and poly(vinyl pyrrolidone) (PVP) complexed with NaCl were prepared by solution casting technique. The prepared films were characterized by various methods. The complexation of the salt with the polymer blend was identified by X-ray diffraction and Fourier transforms infrared spectroscopy. DSC was used to analyze the thermal behavior of the samples and the glass transition temperature is low for the highest conducting polymer material. The Frequency and temperature dependent of electrical conductivities of the films were studied using impedance analyzer in the frequency range of 1 Hz–1 MHz. The higher electrical conductivity of 50 PVA:50 PVP:15 wt% NaCl concentration has been found to be 1.747 × 10−3 Scm−1 at room temperature. The electrical permittivity of the polymer films have been studied for various temperatures.",Journal of Inorganic and Organometallic Polymers and Materials,10.1007/s10904-016-0468-6
Achieving High-Performance Room-Temperature Sodium-Sulfur Batteries With S@Interconnected Mesoporous Carbon Hollow Nanospheres,"© 2016 American Chemical Society.Despite the high theoretical capacity of the sodium-sulfur battery, its application is seriously restrained by the challenges due to its low sulfur electroactivity and accelerated shuttle effect, which lead to low accessible capacity and fast decay. Herein, an elaborate carbon framework, interconnected mesoporous hollow carbon nanospheres, is reported as an effective sulfur host to achieve excellent electrochemical performance. Based on in situ synchrotron X-ray diffraction, the mechanism of the room temperature Na/S battery is proposed to be reversible reactions between S8 and Na2S4, corresponding to a theoretical capacity of 418 mAh g-1. The cell is capable of achieving high capacity retention of ∼88.8% over 200 cycles, and superior rate capability with reversible capacity of ∼390 and 127 mAh g-1 at 0.1 and 5 A g-1, respectively.",Journal of the American Chemical Society,10.1021/jacs.6b08685
